img_name,question
PMC8428977_F8.jpg," In image C , what is being shown?"
PMC8671776_brb32402-fig-0001.jpg,Which part of the spinal cord is affected in the 24-year-old man's MRI image? 
PMC8160323_Fig3.jpg,"What is the location of the hyperreflective, extracellular material seen in the middle photo? "
PMC8669758_F1.jpg, What is the age and sex of the mouse in the image? 
PMC8670933_fig9.jpg, Which organ is shown in the image? 
PMC8417723_F4.jpg, What type of tumor was present in the sample? 
PMC8672468_Fig1.jpg, What imaging technique was used to observe the recurrence of LSS? 
PMC8448272_FIG3.jpg, What is the shape of the nodule? 
PMC8440093_fig8.jpg, What type of avulsion is shown in the images? 
PMC8665534_Fig3.jpg,What staining technique was used to visualize the cancer cells? 
PMC8679589_fig1.jpg, What is shown in green on the images classified by the deep-learning algorithm? 
PMC8924280_Fig1.jpg, What do negative values of AT represent in the figure? 
PMC8431974_fig1.jpg,Which of the images shows ulcerative keratitis? 
PMC8931308_F5.jpg, What are white arrows pointing at in the FIB-SEM images? 
PMC8452227_FIG7.jpg, Where is the hemorrhage located in the image? 
PMC8925991_FIG1.jpg,What type of imaging is used in this case? 
PMC8418191_j_med-2021-0337_fig_004.jpg, What does the green arrow in the image indicate? 
PMC8436543_Fig1.jpg, What does the 3D reconstruction from images before the first surgery show? 
PMC8439537_Fig1.jpg, Where is the ill-defined uptake located in the images? 
PMC8927496_Fig1.jpg, What anatomical structure was observed as showing a break on the CT? 
PMC8454596_FIG2.jpg, What is the appearance of the foci seen in the liver? 
PMC8443918_Fig3.jpg, What is the level of cross-sectional CT scan of the heart and mediastinum shown in the image? 
PMC8684306_FIG1.jpg,What could be a possible diagnosis based on the ocular and radiological findings in Case 1? 
PMC8157240_biomolecules-11-00749-f004.jpg, What do the white arrows indicate? 
PMC8437441_f1.jpg,What type of imaging was used to show the testis on the left? 
PMC8419458_F4.jpg,What does the red vertical line in the images demonstrate? 
PMC8674459_FIG2.jpg, What was noted in the histology of the patient? 
PMC8931399_F1.jpg,What does the yellow arrow indicate? 
PMC8924344_Fig1.jpg, What condition is indicated by the dashed arrow in image B? 
PMC8416633_f0005.jpg, What is the interpretation of the red regions in the MRI image shown? 
PMC8420071_Fig3.jpg, Which part of the body was the endoscopic image taken from in case 3? 
PMC8445925_Fig3.jpg, How many toe impressions are clearly visible in the photograph and high-resolution images? 
PMC8437187_f1.jpg, What imaging modality was used in these images? 
PMC8432481_FIG6.jpg, What is seen in the congested blood vessel? 
PMC8671631_f1.jpg,What does the direct smear of lymph node FNA show? 
PMC8675594_FIG1.jpg, What imaging study was performed? 
PMC8926082_FIG1.jpg, What is the color of the arrow pointing to the mass in the image? 
PMC8435209_FIG5.jpg, What imaging technique was used to generate this image?
PMC8454463_FIG1.jpg,What imaging modality was used to obtain the image? 
PMC8448345_pbio.3001376.g003.jpg, What is shown in the line graph in part D? 
PMC8435209_FIG5.jpg, What color is the circle and arrow that indicate the lesion?
PMC8432201_jcm-10-03806-f003.jpg,What is the interpretation of the CT scan images? 
PMC8677990_F1.jpg, Which bone is showing a fracture in the x-ray? 
PMC8416087_f1.jpg,What does the left inguinal region show on the imaging tests? 
PMC8923247_FIG1.jpg,What is the identified region of high uptake in the given image? 
PMC8684169_Fig1.jpg,What does the red arrow in the CT image indicate? 
PMC8448282_F2.jpg," What kind of biopsy sample is shown in figures A, C and D? "
PMC8922146_fig4.jpg, What type of opacity was seen in the left maxillary sinus and ethmoidal sinuses? 
PMC8431709_ijms-22-09471-f004.jpg, Which bacteria is featured in SEM image (C)? 
PMC8447608_Fig5.jpg, In which part of the mold are the cylindrical ports located? 
PMC8440093_fig8.jpg, How is the avulsion fixed in the images? 
PMC8674010_FIG1.jpg, What color are the arrows indicating the lesions on the MRI? 
PMC8433805_polymers-13-03004-f010.jpg, What does the SEM images demonstrate about the debris near the laser tracks? 
PMC8436938_f8.jpg," Which image shows the merge of red, green fluorescence channels and bright field? "
PMC8438804_Fig2.jpg, What is the difference between the acceptable and poor quality images of the PSAX POCUS view? 
PMC8428198_FIG5.jpg,What is the location of the lesions on the woman's back? 
PMC8666152_f1.jpg, What is the color of the circled area showing the thickened and diseased sciatic nerve? 
PMC8432786_pone.0255950.g003.jpg,What is shown in image B? 
PMC8671082_FIG2.jpg,Which part of the lung is affected by the pneumothorax seen in the image above? 
PMC8670714_pone.0261320.g007.jpg,What type of photograph is shown in figure (a)? 
PMC8418349_awab111-F1.jpg,What kind of images were used to obtain the coronal and axial views of the LC? 
PMC8932115_Fig4.jpg, What is the type of MRI sequence used in the image described? 
PMC8418116_F8.jpg, What is depicted in panel D of the figure? 
PMC8427470_adtp202000179-fig-0001.jpg, What is the main feature visible in image b)? 
PMC8930495_tca14339-fig-0001.jpg, What was the histological structure of the adenocarcinoma? 
PMC8159267_f2.jpg,What anatomical space is involved by the mass in the coronal view of the MRI image? 
PMC8921097_Fig1.jpg, What imaging technique was used to generate the images in the figure? 
PMC8446150_Fig4.jpg,Where are the choroiderinal scars located in the images? 
PMC8427964_Fig4.jpg, What is shown in the second image? 
PMC8441120_RSPB20211279F1.jpg, What does the yellow in the three-dimensional CT reconstruction represent? 
PMC8445834_fig3.jpg, What is the imaging modality used in this case? 
PMC8452419_fig2.jpg, What did the imaging reveal about the patient's pericardial fluid? 
PMC8671082_FIG2.jpg,What is the imaging modality used to obtain the image above? 
PMC8436889_ccr34804-fig-0001.jpg, What is the affected area in Option A image? 
PMC8675596_FIG7.jpg, Did the X-ray reveal any abnormalities in this case? 
PMC8416638_fig0010.jpg, What imaging technique was used to detect the fluid collection in the right scrotum? 
PMC8667251_F2.jpg,What is the purpose of the radiographs shown? 
PMC8667250_F5.jpg,What is the cause of cord compression in Case 4's MRI? 
PMC8676690_F0002.jpg, Was any other pathology observed in the left hand ring finger? 
PMC8677990_F1.jpg, Which imaging technique was used to capture the image? 
PMC8442808_FIG1.jpg,What is the nature of the lesion? 
PMC8435209_FIG4.jpg, What color is the arrow pointing to the lesion? 
PMC8421855_f2.jpg, Where was the location of lung infiltrates observed in the chest CT of Patient 1? 
PMC8451510_FIG2.jpg,Which pulmonary artery is seen in the image? 
PMC8452425_fig1.jpg,What does the image suggest about the patient's bladder? 
PMC8440186_Fig7.jpg, What is the orientation of the 3D hippocampi in (c)? 
PMC8926980_os13195-fig-0004.jpg, What is the name of the joint affected in the radiography? 
PMC8920171_f0001.jpg, What is the pathology of the tumors shown in the representative images? 
PMC8443381_fig2.jpg,What is the purpose of image (b)? 
PMC8433470_Fig2.jpg, What is the overall color of the contour outlining the spheroids in the image? 
PMC8418046_Fig2.jpg,What is depicted in the Fundus photograph? 
PMC8918535_F1.jpg," Which part of the kidney are the circular areas on the upper, middle, and lower regions of the image? "
PMC8426375_Fig1.jpg,What does (e) in the image represent? 
PMC8417697_F2.jpg, Which bone (or bones) is/are represented in the images? 
PMC8433692_polymers-13-03007-f003.jpg,What surface is shown in (i) at 60x magnification? 
PMC8673447_f2.jpg, Where is the lesion located? 
PMC8436275_f1.jpg,What is the diagnosis of the first X-ray? 
PMC8449173_f0010.jpg,What is the color of the arrowhead indicating the location of the lymph node in the left internal iliac region? 
PMC8429032_fig3.jpg, How does the mass appear on the images? 
PMC8684161_Fig2.jpg,Where is the mass located in the left breast? 
PMC8668143_FIG6.jpg,Which structure is colored yellow in the image? 
PMC8452904_F3.jpg, What are the dermoscopic features observed in the image? 
PMC8670661_pone.0261112.g003.jpg, What does the echocardiogram image (C) show in a BB dolphin? 
PMC8447855_FIG4.jpg, What is the characteristic pattern of staining seen in the angiography image? 
PMC8429830_F3.jpg, What is the white arrow in image A pointing towards? 
PMC8666359_fig7.jpg, What is visualized in green in figure A and B? 
PMC8424910_Fig2.jpg,Where were the nodular lesions found in the left lung? 
PMC8443861_BIO058734F2.jpg, What do the blue single arrows in image D indicate? 
PMC8157604_children-08-00408-f004.jpg,What is the age of the patient in the bottom panel? 
PMC8427044_jum15778-fig-0004.jpg, What imaging modalities were used in the study? 
PMC8427251_fig9.jpg, What is the new line of cortical bone forming in the image?
PMC8668443_F13.jpg,What is shown in the image C? 
PMC8429913_fig3.jpg,What is the imaging modality used to obtain this image? 
PMC8931818_f4.jpg, Which side of the ICA shows enlargement in this case? 
PMC8435209_FIG3.jpg,Which color arrow is used to indicate the lesion? 
PMC8671050_FIG1.jpg, What part of the body was imaged? 
PMC8443912_Fig1.jpg,What is shown by the white arrow in image b? 
PMC8450704_Fig8.jpg, What is visible in the white arrow of the frontal chest X-ray radiographs? 
PMC8676690_F0003.jpg,What is the name of the finger shown in the radiograph? 
PMC8668148_FIG1.jpg,What is the name of the structure represented by the red block arrow? 
PMC8447790_Fig1.jpg, What does the arrow in Panel A of the image signify? 
PMC8419939_Fig4.jpg, What imaging modality was used to obtain the image shown in this article? 
PMC8159301_FIG2.jpg, Is there any notable finding in the left pleural space in the CXR image? 
PMC8431184_ijms-22-09183-f008.jpg,What is the structure labeled as G in the images? 
PMC8931628_sensors-22-01955-f003.jpg, How many tumor sizes are shown in the photograph? 
PMC8415994_F1.jpg, Where was the exophytic mass located? 
PMC8927634_fig0004.jpg, What type of plane was used to show Image C? 
PMC8422256_FIG4.jpg, What is the name of the condition shown in the image? 
PMC8679997_Fig2.jpg, What is the condition of the anterior and posterior tibial arteries shown in the fluoroscopic image? 
PMC8674416_F1.jpg, What was the location of the cystic lesion in relation to the spinal cord? 
PMC8433230_Fig4.jpg,What are the red arrows used for in the left panels? 
PMC8425866_acm213357-fig-0002.jpg, What is shown in the left image? 
PMC8450496_F1.jpg, What is the name of the artery indicated by blue arrows? 
PMC8670628_F3.jpg,Which surface of the leaves is imaged in the SEM images? 
PMC8161276_toxins-13-00365-f005.jpg,What is depicted in figure (b)? 
PMC8443912_Fig1.jpg,What type of bacteria is shown in image a? 
PMC8924113_F1.jpg, What was observed in the brain of patient 8 in panel E compared to panel C? 
PMC8678948_F0001.jpg, What imaging techniques were used to reveal the cystic lesions? 
PMC8429913_fig3.jpg, Which region of the chest shows the presence of pneumomediastinum in this image? 
PMC8443791_f3.jpg, What was the result of the CT examination? 
PMC8926197_fig4.jpg, What is shown in image (c)? 
PMC8455138_fig2s1.jpg, What kind of dataset is shown in the examples? 
PMC8437648_fig3.jpg, What is the Kellgren-Lawrence grade of the left knee in the radiograph at the first visit to the hospital? 
PMC8447902_F1.jpg, Which type of imaging technique was used to identify the bone fragments? 
PMC8434230_materials-14-04919-f007.jpg, What do the white arrows in the SEM image indicate? 
PMC8921152_Fig2.jpg,What are the materials shown in the SEM image (a)? 
PMC8448838_Fig5.jpg,What is the color of the arrows used to indicate cancer in the image? 
PMC8445741_Fig2.jpg, What is the visible sign of coagulative necrosis in the images? 
PMC8435210_FIG3.jpg, What is the position of the spleen in the computed tomography images? 
PMC8433470_Fig2.jpg, What does the brown arrow in the image indicate? 
PMC8668081_gf03.jpg,What is observed in the first intraoperative image? 
PMC8424888_Fig2.jpg,What does the asterisk indicate in the image? 
PMC8921450_Fig2.jpg, At what level is the left common carotid artery branch seen in the image? 
PMC8424617_Fig1.jpg,What is shown in Panel A on the left? 
PMC8449924_Fig1.jpg, What type of fracture was shown in Case 1? 
PMC8452577_Fig2.jpg, What MR images were collected from the HCC patient in image a? 
PMC8921397_Fig2.jpg,What is the medical imaging technique used in this case? 
PMC8672462_Fig3.jpg, Where does the contrast track into? 
PMC8415943_F2.jpg,What does the white arrow pointing to in option A represent? 
PMC8440593_Fig4.jpg, What does the black line represent on the 3D view? 
PMC8424888_Fig2.jpg,What plane is the image taken in? 
PMC8677833_f1.jpg, What does the white arrowhead signify in image (D)? 
PMC8418116_F8.jpg, What is shown in panel B? 
PMC8925859_F4.jpg,What is shown in figure (c)? 
PMC8428092_Fig2.jpg,What is the name of the meniscal shape in the image? 
PMC8682903_pone.0261566.g001.jpg,Where was the tumor located in relation to the colon wall? 
